Source,Country,Code,Year,Sex,Age,Deaths
unpd,American Samoa,ASM,2020,t,45,21
unpd,American Samoa,ASM,2020,t,50,23
unpd,American Samoa,ASM,2020,t,55,36
unpd,American Samoa,ASM,2020,t,60,37
unpd,American Samoa,ASM,2020,t,65,31
unpd,American Samoa,ASM,2020,t,70,29
unpd,American Samoa,ASM,2020,t,75,33
unpd,American Samoa,ASM,2020,t,80,29
unpd,American Samoa,ASM,2020,t,85,18
unpd,Andorra,AND,2015,f,0,0
unpd,Andorra,AND,2015,f,1,0
unpd,Andorra,AND,2015,f,5,0
unpd,Andorra,AND,2015,f,10,0
unpd,Andorra,AND,2015,f,15,0
unpd,Andorra,AND,2015,f,20,0
unpd,Andorra,AND,2015,f,25,1
unpd,Andorra,AND,2015,f,30,1
unpd,Andorra,AND,2015,f,35,3
unpd,Andorra,AND,2015,f,40,1
unpd,Andorra,AND,2015,f,45,0
unpd,Andorra,AND,2015,f,50,9
unpd,Andorra,AND,2015,f,55,4
unpd,Andorra,AND,2015,f,60,2
unpd,Andorra,AND,2015,f,65,5
unpd,Andorra,AND,2015,f,70,6
unpd,Andorra,AND,2015,f,75,14
unpd,Andorra,AND,2015,f,80,19
unpd,Andorra,AND,2015,f,85,66
unpd,Andorra,AND,2015,m,0,0
unpd,Andorra,AND,2015,m,1,0
unpd,Andorra,AND,2015,m,5,1
unpd,Andorra,AND,2015,m,10,0
unpd,Andorra,AND,2015,m,15,0
unpd,Andorra,AND,2015,m,20,1
unpd,Andorra,AND,2015,m,25,0
unpd,Andorra,AND,2015,m,30,1
unpd,Andorra,AND,2015,m,35,2
unpd,Andorra,AND,2015,m,40,3
unpd,Andorra,AND,2015,m,45,1
unpd,Andorra,AND,2015,m,50,6
unpd,Andorra,AND,2015,m,55,10
unpd,Andorra,AND,2015,m,60,9
unpd,Andorra,AND,2015,m,65,22
unpd,Andorra,AND,2015,m,70,11
unpd,Andorra,AND,2015,m,75,16
unpd,Andorra,AND,2015,m,80,22
unpd,Andorra,AND,2015,m,85,46
unpd,Andorra,AND,2015,t,0,0
unpd,Andorra,AND,2015,t,1,0
unpd,Andorra,AND,2015,t,5,1
unpd,Andorra,AND,2015,t,10,0
unpd,Andorra,AND,2015,t,15,0
unpd,Andorra,AND,2015,t,20,1
unpd,Andorra,AND,2015,t,25,1
unpd,Andorra,AND,2015,t,30,2
unpd,Andorra,AND,2015,t,35,5
unpd,Andorra,AND,2015,t,40,4
unpd,Andorra,AND,2015,t,45,1
unpd,Andorra,AND,2015,t,50,15
unpd,Andorra,AND,2015,t,55,14
unpd,Andorra,AND,2015,t,60,11
unpd,Andorra,AND,2015,t,65,27
unpd,Andorra,AND,2015,t,70,17
unpd,Andorra,AND,2015,t,75,30
unpd,Andorra,AND,2015,t,80,41
unpd,Andorra,AND,2015,t,85,112
unpd,Andorra,AND,2018,f,0,1
unpd,Andorra,AND,2018,f,1,0
unpd,Andorra,AND,2018,f,5,0
unpd,Andorra,AND,2018,f,10,0
unpd,Andorra,AND,2018,f,15,1
unpd,Andorra,AND,2018,f,20,0
unpd,Andorra,AND,2018,f,25,1
unpd,Andorra,AND,2018,f,30,1
unpd,Andorra,AND,2018,f,35,1
unpd,Andorra,AND,2018,f,40,1
unpd,Andorra,AND,2018,f,45,6
unpd,Andorra,AND,2018,f,50,1
unpd,Andorra,AND,2018,f,55,12
unpd,Andorra,AND,2018,f,60,10
unpd,Andorra,AND,2018,f,65,5
unpd,Andorra,AND,2018,f,70,5
unpd,Andorra,AND,2018,f,75,14.999999999999998
unpd,Andorra,AND,2018,f,80,20
unpd,Andorra,AND,2018,f,85,77
unpd,Andorra,AND,2018,m,0,0
unpd,Andorra,AND,2018,m,1,0
unpd,Andorra,AND,2018,m,5,0
unpd,Andorra,AND,2018,m,10,0
unpd,Andorra,AND,2018,m,15,1
unpd,Andorra,AND,2018,m,20,1
unpd,Andorra,AND,2018,m,25,0
unpd,Andorra,AND,2018,m,30,2
unpd,Andorra,AND,2018,m,35,1
unpd,Andorra,AND,2018,m,40,3
unpd,Andorra,AND,2018,m,45,9
unpd,Andorra,AND,2018,m,50,2
unpd,Andorra,AND,2018,m,55,16
unpd,Andorra,AND,2018,m,60,12
unpd,Andorra,AND,2018,m,65,20
unpd,Andorra,AND,2018,m,70,21
unpd,Andorra,AND,2018,m,75,23
unpd,Andorra,AND,2018,m,80,29.999999999999993
unpd,Andorra,AND,2018,m,85,37
unpd,Andorra,AND,2018,t,0,1
unpd,Andorra,AND,2018,t,1,0
unpd,Andorra,AND,2018,t,5,0
unpd,Andorra,AND,2018,t,10,0
unpd,Andorra,AND,2018,t,15,2
unpd,Andorra,AND,2018,t,20,1
unpd,Andorra,AND,2018,t,25,1
unpd,Andorra,AND,2018,t,30,3
unpd,Andorra,AND,2018,t,35,2
unpd,Andorra,AND,2018,t,40,4
unpd,Andorra,AND,2018,t,45,15
unpd,Andorra,AND,2018,t,50,3
unpd,Andorra,AND,2018,t,55,28
unpd,Andorra,AND,2018,t,60,22
unpd,Andorra,AND,2018,t,65,24.999999999999996
unpd,Andorra,AND,2018,t,70,26
unpd,Andorra,AND,2018,t,75,38
unpd,Andorra,AND,2018,t,80,49.99999999999999
unpd,Andorra,AND,2018,t,85,114
unpd,Andorra,AND,2019,f,0,0
unpd,Andorra,AND,2019,f,1,0
unpd,Andorra,AND,2019,f,5,0
unpd,Andorra,AND,2019,f,10,0
unpd,Andorra,AND,2019,f,15,0
unpd,Andorra,AND,2019,f,20,0
unpd,Andorra,AND,2019,f,25,0
unpd,Andorra,AND,2019,f,30,0
unpd,Andorra,AND,2019,f,35,0
unpd,Andorra,AND,2019,f,40,1
unpd,Andorra,AND,2019,f,45,3
unpd,Andorra,AND,2019,f,50,5
unpd,Andorra,AND,2019,f,55,6
unpd,Andorra,AND,2019,f,60,4
unpd,Andorra,AND,2019,f,65,12
unpd,Andorra,AND,2019,f,70,6
unpd,Andorra,AND,2019,f,75,15
unpd,Andorra,AND,2019,f,80,11
unpd,Andorra,AND,2019,f,85,78
unpd,Andorra,AND,2019,m,0,2
unpd,Andorra,AND,2019,m,1,0
unpd,Andorra,AND,2019,m,5,0
unpd,Andorra,AND,2019,m,10,0
unpd,Andorra,AND,2019,m,15,1
unpd,Andorra,AND,2019,m,20,0
unpd,Andorra,AND,2019,m,25,1
unpd,Andorra,AND,2019,m,30,1
unpd,Andorra,AND,2019,m,35,2
unpd,Andorra,AND,2019,m,40,1
unpd,Andorra,AND,2019,m,45,2
unpd,Andorra,AND,2019,m,50,9
unpd,Andorra,AND,2019,m,55,7
unpd,Andorra,AND,2019,m,60,19
unpd,Andorra,AND,2019,m,65,18
unpd,Andorra,AND,2019,m,70,20
unpd,Andorra,AND,2019,m,75,10
unpd,Andorra,AND,2019,m,80,22
unpd,Andorra,AND,2019,m,85,45
unpd,Andorra,AND,2019,t,0,2
unpd,Andorra,AND,2019,t,1,0
unpd,Andorra,AND,2019,t,5,0
unpd,Andorra,AND,2019,t,10,0
unpd,Andorra,AND,2019,t,15,1
unpd,Andorra,AND,2019,t,20,0
unpd,Andorra,AND,2019,t,25,1
unpd,Andorra,AND,2019,t,30,1
unpd,Andorra,AND,2019,t,35,2
unpd,Andorra,AND,2019,t,40,2
unpd,Andorra,AND,2019,t,45,5
unpd,Andorra,AND,2019,t,50,14
unpd,Andorra,AND,2019,t,55,13
unpd,Andorra,AND,2019,t,60,23
unpd,Andorra,AND,2019,t,65,30
unpd,Andorra,AND,2019,t,70,26
unpd,Andorra,AND,2019,t,75,25
unpd,Andorra,AND,2019,t,80,33
unpd,Andorra,AND,2019,t,85,123
unpd,Andorra,AND,2020,f,0,0
unpd,Andorra,AND,2020,f,1,0
unpd,Andorra,AND,2020,f,5,0
unpd,Andorra,AND,2020,f,10,0
unpd,Andorra,AND,2020,f,15,0
unpd,Andorra,AND,2020,f,20,0
unpd,Andorra,AND,2020,f,25,0
unpd,Andorra,AND,2020,f,30,0
unpd,Andorra,AND,2020,f,35,2
unpd,Andorra,AND,2020,f,40,2
unpd,Andorra,AND,2020,f,45,3
unpd,Andorra,AND,2020,f,50,2
unpd,Andorra,AND,2020,f,55,8
unpd,Andorra,AND,2020,f,60,12
unpd,Andorra,AND,2020,f,65,9
unpd,Andorra,AND,2020,f,70,13
unpd,Andorra,AND,2020,f,75,14.000000000000002
unpd,Andorra,AND,2020,f,80,18
unpd,Andorra,AND,2020,f,85,81
unpd,Andorra,AND,2020,m,0,0.999989986419678
unpd,Andorra,AND,2020,m,1,9.99989970296156e-6
unpd,Andorra,AND,2020,m,5,2
unpd,Andorra,AND,2020,m,10,0
unpd,Andorra,AND,2020,m,15,1
unpd,Andorra,AND,2020,m,20,1
unpd,Andorra,AND,2020,m,25,0
unpd,Andorra,AND,2020,m,30,0
unpd,Andorra,AND,2020,m,35,3
unpd,Andorra,AND,2020,m,40,7
unpd,Andorra,AND,2020,m,45,4
unpd,Andorra,AND,2020,m,50,11
unpd,Andorra,AND,2020,m,55,15
unpd,Andorra,AND,2020,m,60,23
unpd,Andorra,AND,2020,m,65,33
unpd,Andorra,AND,2020,m,70,28.000000000000004
unpd,Andorra,AND,2020,m,75,33
unpd,Andorra,AND,2020,m,80,23.000000000000004
unpd,Andorra,AND,2020,m,85,72
unpd,Andorra,AND,2020,t,0,0.999989986419678
unpd,Andorra,AND,2020,t,1,9.99989970296156e-6
unpd,Andorra,AND,2020,t,5,2
unpd,Andorra,AND,2020,t,10,0
unpd,Andorra,AND,2020,t,15,1
unpd,Andorra,AND,2020,t,20,1
unpd,Andorra,AND,2020,t,25,0
unpd,Andorra,AND,2020,t,30,0
unpd,Andorra,AND,2020,t,35,5
unpd,Andorra,AND,2020,t,40,9
unpd,Andorra,AND,2020,t,45,7.000000000000001
unpd,Andorra,AND,2020,t,50,13
unpd,Andorra,AND,2020,t,55,23
unpd,Andorra,AND,2020,t,60,35
unpd,Andorra,AND,2020,t,65,42
unpd,Andorra,AND,2020,t,70,41
unpd,Andorra,AND,2020,t,75,47
unpd,Andorra,AND,2020,t,80,41
unpd,Andorra,AND,2020,t,85,153
unpd,Argentina,ARG,2015,f,0,3253.876049485777
unpd,Argentina,ARG,2015,f,1,565.1315614646965
unpd,Argentina,ARG,2015,f,5,298.60539051270774
unpd,Argentina,ARG,2015,f,10,326.0252126199981
unpd,Argentina,ARG,2015,f,15,732.1538240331565
unpd,Argentina,ARG,2015,f,20,886.6270126481563
unpd,Argentina,ARG,2015,f,25,943.2929798907584
unpd,Argentina,ARG,2015,f,30,1159.260569313393
unpd,Argentina,ARG,2015,f,35,1658.6564212768756
unpd,Argentina,ARG,2015,f,40,2172.737386726991
unpd,Argentina,ARG,2015,f,45,2956.107662269196
unpd,Argentina,ARG,2015,f,50,4229.349955618279
unpd,Argentina,ARG,2015,f,55,6226.095968974297
unpd,Argentina,ARG,2015,f,60,8757.935061931406
unpd,Argentina,ARG,2015,f,65,11454.943922801269
unpd,Argentina,ARG,2015,f,70,14197.99011381733
unpd,Argentina,ARG,2015,f,75,18158.699088717287
unpd,Argentina,ARG,2015,f,80,24705.271172282184
unpd,Argentina,ARG,2015,f,85,58674.536559999025
unpd,Argentina,ARG,2015,m,0,4229.4826533101395
unpd,Argentina,ARG,2015,m,1,697.3396985368714
unpd,Argentina,ARG,2015,m,5,390.92907155821223
unpd,Argentina,ARG,2015,m,10,514.2820910116185
unpd,Argentina,ARG,2015,m,15,1998.8449127695976
unpd,Argentina,ARG,2015,m,20,2691.715093725714
unpd,Argentina,ARG,2015,m,25,2295.307656833008
unpd,Argentina,ARG,2015,m,30,2512.5606988281093
unpd,Argentina,ARG,2015,m,35,2827.338191292389
unpd,Argentina,ARG,2015,m,40,3350.574375779868
unpd,Argentina,ARG,2015,m,45,4632.792029619207
unpd,Argentina,ARG,2015,m,50,7007.247349761914
unpd,Argentina,ARG,2015,m,55,10563.967667224895
unpd,Argentina,ARG,2015,m,60,14920.437129037486
unpd,Argentina,ARG,2015,m,65,18694.598627952728
unpd,Argentina,ARG,2015,m,70,20723.010296194185
unpd,Argentina,ARG,2015,m,75,21846.36153872092
unpd,Argentina,ARG,2015,m,80,22082.557020833246
unpd,Argentina,ARG,2015,m,85,30070.357982627105
unpd,Argentina,ARG,2015,t,0,7483.3587027959165
unpd,Argentina,ARG,2015,t,1,1262.4712600015678
unpd,Argentina,ARG,2015,t,5,689.53446207092
unpd,Argentina,ARG,2015,t,10,840.3073036316167
unpd,Argentina,ARG,2015,t,15,2730.998736802754
unpd,Argentina,ARG,2015,t,20,3578.34210637387
unpd,Argentina,ARG,2015,t,25,3238.6006367237665
unpd,Argentina,ARG,2015,t,30,3671.8212681415025
unpd,Argentina,ARG,2015,t,35,4485.994612569265
unpd,Argentina,ARG,2015,t,40,5523.311762506859
unpd,Argentina,ARG,2015,t,45,7588.899691888404
unpd,Argentina,ARG,2015,t,50,11236.597305380194
unpd,Argentina,ARG,2015,t,55,16790.063636199193
unpd,Argentina,ARG,2015,t,60,23678.37219096889
unpd,Argentina,ARG,2015,t,65,30149.542550754
unpd,Argentina,ARG,2015,t,70,34921.00041001152
unpd,Argentina,ARG,2015,t,75,40005.06062743821
unpd,Argentina,ARG,2015,t,80,46787.82819311543
unpd,Argentina,ARG,2015,t,85,88744.89454262613
unpd,Argentina,ARG,2016,f,0,3077.760189624142
unpd,Argentina,ARG,2016,f,1,599.0552576731912
unpd,Argentina,ARG,2016,f,5,293.10339126803717
unpd,Argentina,ARG,2016,f,10,368.7236143121445
unpd,Argentina,ARG,2016,f,15,760.8113668222921
unpd,Argentina,ARG,2016,f,20,900.649854601972
unpd,Argentina,ARG,2016,f,25,1005.0663104264964
unpd,Argentina,ARG,2016,f,30,1259.501976750004
unpd,Argentina,ARG,2016,f,35,1812.3805021573512
unpd,Argentina,ARG,2016,f,40,2232.3551523133324
unpd,Argentina,ARG,2016,f,45,3072.494766394269
unpd,Argentina,ARG,2016,f,50,4432.978394984582
unpd,Argentina,ARG,2016,f,55,6410.756366910671
unpd,Argentina,ARG,2016,f,60,9509.329625719713
unpd,Argentina,ARG,2016,f,65,12257.68630358144
unpd,Argentina,ARG,2016,f,70,15275.75518005438
unpd,Argentina,ARG,2016,f,75,19657.6869586232
unpd,Argentina,ARG,2016,f,80,25781.750968040167
unpd,Argentina,ARG,2016,f,85,62823.95006818786
unpd,Argentina,ARG,2016,m,0,4051.391284456302
unpd,Argentina,ARG,2016,m,1,757.8253979039409
unpd,Argentina,ARG,2016,m,5,408.4541625044357
unpd,Argentina,ARG,2016,m,10,471.5372953637685
unpd,Argentina,ARG,2016,m,15,1856.4606532687096
unpd,Argentina,ARG,2016,m,20,2536.781139526763
unpd,Argentina,ARG,2016,m,25,2487.645006707233
unpd,Argentina,ARG,2016,m,30,2522.6772135735137
unpd,Argentina,ARG,2016,m,35,3061.333793319326
unpd,Argentina,ARG,2016,m,40,3643.440634726606
unpd,Argentina,ARG,2016,m,45,4911.9940690907215
unpd,Argentina,ARG,2016,m,50,7227.149371941575
unpd,Argentina,ARG,2016,m,55,10962.341508386166
unpd,Argentina,ARG,2016,m,60,15338.67301663426
unpd,Argentina,ARG,2016,m,65,19783.79400689516
unpd,Argentina,ARG,2016,m,70,22324.915431160814
unpd,Argentina,ARG,2016,m,75,23089.07917596602
unpd,Argentina,ARG,2016,m,80,23294.10960222993
unpd,Argentina,ARG,2016,m,85,32730.60098789952
unpd,Argentina,ARG,2016,t,0,7129.151474080444
unpd,Argentina,ARG,2016,t,1,1356.8806555771323
unpd,Argentina,ARG,2016,t,5,701.5575537724728
unpd,Argentina,ARG,2016,t,10,840.260909675913
unpd,Argentina,ARG,2016,t,15,2617.2720200910017
unpd,Argentina,ARG,2016,t,20,3437.430994128735
unpd,Argentina,ARG,2016,t,25,3492.711317133729
unpd,Argentina,ARG,2016,t,30,3782.1791903235176
unpd,Argentina,ARG,2016,t,35,4873.714295476677
unpd,Argentina,ARG,2016,t,40,5875.795787039938
unpd,Argentina,ARG,2016,t,45,7984.488835484991
unpd,Argentina,ARG,2016,t,50,11660.127766926156
unpd,Argentina,ARG,2016,t,55,17373.097875296837
unpd,Argentina,ARG,2016,t,60,24848.00264235397
unpd,Argentina,ARG,2016,t,65,32041.480310476592
unpd,Argentina,ARG,2016,t,70,37600.670611215195
unpd,Argentina,ARG,2016,t,75,42746.76613458921
unpd,Argentina,ARG,2016,t,80,49075.8605702701
unpd,Argentina,ARG,2016,t,85,95554.55105608738
unpd,Argentina,ARG,2017,f,0,2958.5027787294757
unpd,Argentina,ARG,2017,f,1,543.5955798031235
unpd,Argentina,ARG,2017,f,5,316.61547811758703
unpd,Argentina,ARG,2017,f,10,362.8502090600951
unpd,Argentina,ARG,2017,f,15,746.5225861383157
unpd,Argentina,ARG,2017,f,20,876.7755760790238
unpd,Argentina,ARG,2017,f,25,986.8146351225266
unpd,Argentina,ARG,2017,f,30,1194.9857791596664
unpd,Argentina,ARG,2017,f,35,1704.018537073402
unpd,Argentina,ARG,2017,f,40,2239.670545108374
unpd,Argentina,ARG,2017,f,45,3002.875150489087
unpd,Argentina,ARG,2017,f,50,4088.955062949724
unpd,Argentina,ARG,2017,f,55,6165.91218773704
unpd,Argentina,ARG,2017,f,60,9017.255216297775
unpd,Argentina,ARG,2017,f,65,11950.921115072497
unpd,Argentina,ARG,2017,f,70,15248.662838309136
unpd,Argentina,ARG,2017,f,75,19026.22805124819
unpd,Argentina,ARG,2017,f,80,24774.607306562037
unpd,Argentina,ARG,2017,f,85,61891.93015757052
unpd,Argentina,ARG,2017,m,0,3658.0640649311185
unpd,Argentina,ARG,2017,m,1,657.2222969761366
unpd,Argentina,ARG,2017,m,5,412.524354935146
unpd,Argentina,ARG,2017,m,10,478.9291568228533
unpd,Argentina,ARG,2017,m,15,1724.5071653245334
unpd,Argentina,ARG,2017,m,20,2702.5467216239795
unpd,Argentina,ARG,2017,m,25,2392.371349783933
unpd,Argentina,ARG,2017,m,30,2375.2851275123376
unpd,Argentina,ARG,2017,m,35,2908.168048278094
unpd,Argentina,ARG,2017,m,40,3498.911368545275
unpd,Argentina,ARG,2017,m,45,4643.538850476334
unpd,Argentina,ARG,2017,m,50,6723.434378636393
unpd,Argentina,ARG,2017,m,55,9992.832222826084
unpd,Argentina,ARG,2017,m,60,14592.795433007004
unpd,Argentina,ARG,2017,m,65,19127.532844921385
unpd,Argentina,ARG,2017,m,70,21830.86337523738
unpd,Argentina,ARG,2017,m,75,22529.713882184828
unpd,Argentina,ARG,2017,m,80,21968.78739774822
unpd,Argentina,ARG,2017,m,85,32372.27316960138
unpd,Argentina,ARG,2017,t,0,6616.566843660595
unpd,Argentina,ARG,2017,t,1,1200.81787677926
unpd,Argentina,ARG,2017,t,5,729.1398330527331
unpd,Argentina,ARG,2017,t,10,841.7793658829485
unpd,Argentina,ARG,2017,t,15,2471.029751462849
unpd,Argentina,ARG,2017,t,20,3579.322297703003
unpd,Argentina,ARG,2017,t,25,3379.18598490646
unpd,Argentina,ARG,2017,t,30,3570.270906672004
unpd,Argentina,ARG,2017,t,35,4612.1865853514955
unpd,Argentina,ARG,2017,t,40,5738.581913653649
unpd,Argentina,ARG,2017,t,45,7646.414000965421
unpd,Argentina,ARG,2017,t,50,10812.389441586118
unpd,Argentina,ARG,2017,t,55,16158.744410563124
unpd,Argentina,ARG,2017,t,60,23610.05064930478
unpd,Argentina,ARG,2017,t,65,31078.45395999388
unpd,Argentina,ARG,2017,t,70,37079.52621354651
unpd,Argentina,ARG,2017,t,75,41555.941933433016
unpd,Argentina,ARG,2017,t,80,46743.39470431026
unpd,Argentina,ARG,2017,t,85,94264.2033271719
unpd,Argentina,ARG,2018,f,0,2582.5438879096105
unpd,Argentina,ARG,2018,f,1,561.3110230395672
unpd,Argentina,ARG,2018,f,5,275.8648351534268
unpd,Argentina,ARG,2018,f,10,325.64949766890584
unpd,Argentina,ARG,2018,f,15,726.1481097027432
unpd,Argentina,ARG,2018,f,20,970.1034140264244
unpd,Argentina,ARG,2018,f,25,1012.44581653744
unpd,Argentina,ARG,2018,f,30,1263.037630004581
unpd,Argentina,ARG,2018,f,35,1784.282049919951
unpd,Argentina,ARG,2018,f,40,2373.0957655789352
unpd,Argentina,ARG,2018,f,45,3082.83467281469
unpd,Argentina,ARG,2018,f,50,4174.324691637598
unpd,Argentina,ARG,2018,f,55,5982.17757877282
unpd,Argentina,ARG,2018,f,60,8859.29034855853
unpd,Argentina,ARG,2018,f,65,11988.98722848417
unpd,Argentina,ARG,2018,f,70,15617.824701898588
unpd,Argentina,ARG,2018,f,75,18663.30034361735
unpd,Argentina,ARG,2018,f,80,23869.384671952062
unpd,Argentina,ARG,2018,f,85,58520.47816632836
unpd,Argentina,ARG,2018,m,0,3499.8387299771016
unpd,Argentina,ARG,2018,m,1,659.5905143470848
unpd,Argentina,ARG,2018,m,5,320.5063441466428
unpd,Argentina,ARG,2018,m,10,403.4720959104373
unpd,Argentina,ARG,2018,m,15,1745.825513770395
unpd,Argentina,ARG,2018,m,20,2577.953113074158
unpd,Argentina,ARG,2018,m,25,2410.9057759371585
unpd,Argentina,ARG,2018,m,30,2381.5646529354735
unpd,Argentina,ARG,2018,m,35,2970.596425174027
unpd,Argentina,ARG,2018,m,40,3580.5591778551475
unpd,Argentina,ARG,2018,m,45,4665.96791825957
unpd,Argentina,ARG,2018,m,50,6794.681130665705
unpd,Argentina,ARG,2018,m,55,10057.491795016069
unpd,Argentina,ARG,2018,m,60,14827.607435681835
unpd,Argentina,ARG,2018,m,65,19721.265139998955
unpd,Argentina,ARG,2018,m,70,22328.68008284041
unpd,Argentina,ARG,2018,m,75,22693.48212915965
unpd,Argentina,ARG,2018,m,80,21440.745365459978
unpd,Argentina,ARG,2018,m,85,31109.18222618446
unpd,Argentina,ARG,2018,t,0,6082.382617886712
unpd,Argentina,ARG,2018,t,1,1220.901537386652
unpd,Argentina,ARG,2018,t,5,596.3711793000696
unpd,Argentina,ARG,2018,t,10,729.1215935793431
unpd,Argentina,ARG,2018,t,15,2471.973623473138
unpd,Argentina,ARG,2018,t,20,3548.0565271005826
unpd,Argentina,ARG,2018,t,25,3423.3515924745984
unpd,Argentina,ARG,2018,t,30,3644.602282940054
unpd,Argentina,ARG,2018,t,35,4754.878475093978
unpd,Argentina,ARG,2018,t,40,5953.654943434083
unpd,Argentina,ARG,2018,t,45,7748.80259107426
unpd,Argentina,ARG,2018,t,50,10969.005822303305
unpd,Argentina,ARG,2018,t,55,16039.669373788887
unpd,Argentina,ARG,2018,t,60,23686.89778424037
unpd,Argentina,ARG,2018,t,65,31710.252368483125
unpd,Argentina,ARG,2018,t,70,37946.504784738994
unpd,Argentina,ARG,2018,t,75,41356.782472777
unpd,Argentina,ARG,2018,t,80,45310.13003741203
unpd,Argentina,ARG,2018,t,85,89629.66039251281
unpd,Argentina,ARG,2019,f,0,2504.573410373346
unpd,Argentina,ARG,2019,f,1,515.2583248474829
unpd,Argentina,ARG,2019,f,5,256.02074834319734
unpd,Argentina,ARG,2019,f,10,362.8222239901939
unpd,Argentina,ARG,2019,f,15,667.7148202809831
unpd,Argentina,ARG,2019,f,20,814.8082172890057
unpd,Argentina,ARG,2019,f,25,1007.8065119843257
unpd,Argentina,ARG,2019,f,30,1263.7005279475686
unpd,Argentina,ARG,2019,f,35,1719.772242600935
unpd,Argentina,ARG,2019,f,40,2441.0914702224272
unpd,Argentina,ARG,2019,f,45,3074.6386131645177
unpd,Argentina,ARG,2019,f,50,4149.458216791489
unpd,Argentina,ARG,2019,f,55,6278.59022722496
unpd,Argentina,ARG,2019,f,60,8967.009243987935
unpd,Argentina,ARG,2019,f,65,12223.976637698624
unpd,Argentina,ARG,2019,f,70,16015.959371196986
unpd,Argentina,ARG,2019,f,75,19508.579764146973
unpd,Argentina,ARG,2019,f,80,24446.130877855416
unpd,Argentina,ARG,2019,f,85,60663.412640634626
unpd,Argentina,ARG,2019,m,0,3274.41787063031
unpd,Argentina,ARG,2019,m,1,643.5576813694382
unpd,Argentina,ARG,2019,m,5,333.4464214858963
unpd,Argentina,ARG,2019,m,10,453.9821137252054
unpd,Argentina,ARG,2019,m,15,1547.313691602403
unpd,Argentina,ARG,2019,m,20,2503.7108838478193
unpd,Argentina,ARG,2019,m,25,2384.1445062131206
unpd,Argentina,ARG,2019,m,30,2317.362824597778
unpd,Argentina,ARG,2019,m,35,2702.237447789331
unpd,Argentina,ARG,2019,m,40,3479.734061542153
unpd,Argentina,ARG,2019,m,45,4612.576594743219
unpd,Argentina,ARG,2019,m,50,6546.4537572575755
unpd,Argentina,ARG,2019,m,55,10101.75686065381
unpd,Argentina,ARG,2019,m,60,14706.23371634976
unpd,Argentina,ARG,2019,m,65,19817.487117533652
unpd,Argentina,ARG,2019,m,70,22830.53067054351
unpd,Argentina,ARG,2019,m,75,23236.843298510885
unpd,Argentina,ARG,2019,m,80,21939.70462099952
unpd,Argentina,ARG,2019,m,85,31415.181770023624
unpd,Argentina,ARG,2019,t,0,5778.991281003657
unpd,Argentina,ARG,2019,t,1,1158.816006216921
unpd,Argentina,ARG,2019,t,5,589.4671698290936
unpd,Argentina,ARG,2019,t,10,816.8043377153992
unpd,Argentina,ARG,2019,t,15,2215.028511883386
unpd,Argentina,ARG,2019,t,20,3318.519101136825
unpd,Argentina,ARG,2019,t,25,3391.951018197446
unpd,Argentina,ARG,2019,t,30,3581.0633525453463
unpd,Argentina,ARG,2019,t,35,4422.009690390265
unpd,Argentina,ARG,2019,t,40,5920.825531764581
unpd,Argentina,ARG,2019,t,45,7687.215207907736
unpd,Argentina,ARG,2019,t,50,10695.911974049064
unpd,Argentina,ARG,2019,t,55,16380.34708787877
unpd,Argentina,ARG,2019,t,60,23673.242960337695
unpd,Argentina,ARG,2019,t,65,32041.46375523228
unpd,Argentina,ARG,2019,t,70,38846.4900417405
unpd,Argentina,ARG,2019,t,75,42745.42306265786
unpd,Argentina,ARG,2019,t,80,46385.83549885493
unpd,Argentina,ARG,2019,t,85,92078.59441065825
unpd,Argentina,ARG,2020,f,0,2006.0652489207696
unpd,Argentina,ARG,2020,f,1,372.21381399723714
unpd,Argentina,ARG,2020,f,5,223.19243011339387
unpd,Argentina,ARG,2020,f,10,261.92345133704436
unpd,Argentina,ARG,2020,f,15,609.0739262759193
unpd,Argentina,ARG,2020,f,20,779.3256959808024
unpd,Argentina,ARG,2020,f,25,1028.4522102409285
unpd,Argentina,ARG,2020,f,30,1258.8140627474302
unpd,Argentina,ARG,2020,f,35,1815.6418967209852
unpd,Argentina,ARG,2020,f,40,2676.7109877457383
unpd,Argentina,ARG,2020,f,45,3518.6784404084688
unpd,Argentina,ARG,2020,f,50,4662.304819647437
unpd,Argentina,ARG,2020,f,55,6950.738354750141
unpd,Argentina,ARG,2020,f,60,10350.493914632749
unpd,Argentina,ARG,2020,f,65,13875.554983961903
unpd,Argentina,ARG,2020,f,70,17818.995036105334
unpd,Argentina,ARG,2020,f,75,21771.185688693506
unpd,Argentina,ARG,2020,f,80,26431.8469347945
unpd,Argentina,ARG,2020,f,85,62746.30783896385
unpd,Argentina,ARG,2020,m,0,2534.319481862784
unpd,Argentina,ARG,2020,m,1,442.1326593597242
unpd,Argentina,ARG,2020,m,5,270.6562975411989
unpd,Argentina,ARG,2020,m,10,385.1191673450957
unpd,Argentina,ARG,2020,m,15,1373.3759661660893
unpd,Argentina,ARG,2020,m,20,2228.112269981045
unpd,Argentina,ARG,2020,m,25,2369.025465113424
unpd,Argentina,ARG,2020,m,30,2340.2345218536943
unpd,Argentina,ARG,2020,m,35,2770.0962886430907
unpd,Argentina,ARG,2020,m,40,3992.262544683732
unpd,Argentina,ARG,2020,m,45,5367.575093735501
unpd,Argentina,ARG,2020,m,50,7868.350753678179
